"Ativo","Data","Fechamento|ajust p/ prov|Em moeda orig","Abertura|ajust p/ prov|Em moeda orig","Mínimo|ajust p/ prov|Em moeda orig","Máximo|ajust p/ prov|Em moeda orig","Médio|ajust p/ prov|Em moeda orig","Q Negs","Q Títs|ajust p/ prov|em milhares","Volume$|Em moeda orig|em milhares","Media|nulos = 0|do volume$|em 1 mês|Em moeda orig|em milhares","Media|nulos = 0|do volume$|em 3 meses|Em moeda orig|em milhares","Media|nulos = 0|do volume$|em 6 meses|Em moeda orig|em milhares","Media|nulos = 0|do volume$|em 1 ano|Em moeda orig|em milhares","P/L|Em moeda orig|de 12 meses|consolid:sim*","P/VPA|Em moeda orig|consolid:sim*","EV/EBIT emp|Em moeda orig|de 12 meses|consolid:sim*","Retorno|do fechamento|em 1 semana|Em moeda orig|ajust p/ prov","Retorno|do fechamento|em 1 mês|Em moeda orig|ajust p/ prov","Retorno|do fechamento|em 3 meses|Em moeda orig|ajust p/ prov","Retorno|do fechamento|em 6 meses|Em moeda orig|ajust p/ prov","Retorno|do fechamento|em 1 ano|Em moeda orig|ajust p/ prov","Retorno|do fechamento|em 2 anos|Em moeda orig|ajust p/ prov","Retorno|do fechamento|em 3 anos|Em moeda orig|ajust p/ prov","Retorno|do fechamento|em 4 anos|Em moeda orig|ajust p/ prov","Retorno|do fechamento|em 5 anos|Em moeda orig|ajust p/ prov","Risco|base anual|1 sem|Em moeda orig","Risco|base anual|1 meses|Em moeda orig","Risco|base anual|3 meses|Em moeda orig","Risco|base anual|6 meses|Em moeda orig","Risco|base anual|1 anos|Em moeda orig","Risco|base anual|2 anos|Em moeda orig","Risco|base anual|3 anos|Em moeda orig","Risco|base anual|4 anos|Em moeda orig","Risco|base anual|5 anos|Em moeda orig","VAR %|base diária|confiança: 95%|1 sem|Em moeda orig","VAR %|base diária|confiança: 95%|1 meses|Em moeda orig","VAR %|base diária|confiança: 95%|3 meses|Em moeda orig","VAR %|base diária|confiança: 95%|6 meses|Em moeda orig","VAR %|base diária|confiança: 95%|1 anos|Em moeda orig","VAR %|base diária|confiança: 95%|2 anos|Em moeda orig","VAR %|base diária|confiança: 95%|3 anos|Em moeda orig","VAR %|base diária|confiança: 95%|4 anos|Em moeda orig","VAR %|base diária|confiança: 95%|5 anos|Em moeda orig","RentAt| de 12 meses| consolid:sim*","RenPat(fim)| de 12 meses| consolid:sim*","ROIC (IC fim) %| de 12 meses| consolid:sim*","LiqGer| consolid:sim*","AlaFin| de 12 meses| consolid:sim*","AlaOpe| de 12 meses| consolid:sim*","GiroAt| de 12 meses| consolid:sim*","Data do Bal| consolid:sim*","DtDvlg(DesApr)| consolid:sim*"
"DJIA<UsaNa>","1999-12-31",11497.12,"-",11442.82,11542.41,"-","-",43309.5,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",5.8709096355,12.375554243,15.762497258,15.100463854,16.13270427,18.060294747,18.258298483,16.897405821,15.610638143,0.60652537283,1.278522089,1.6284281517,1.5600332892,1.6666743451,1.865814275,1.8862700982,1.7456758836,1.6127395426,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-01-03",11357.51,"-",11305.69,11522.01,"-","-",169727.2,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",10.659213452,11.155222667,15.922840243,15.189116153,16.15347501,18.077776911,18.265008021,16.908963493,15.621526723,1.1012064254,1.1524492808,1.6449932319,1.5691919838,1.6688201763,1.8676203624,1.8869632626,1.7468699101,1.6138644449,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-01-04",10997.93,"-",10986.45,11350.06,"-","-",178322.6,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",20.327408905,15.347330694,17.067552642,15.771272652,16.475622344,18.204295468,18.348620019,16.984978207,15.687987756,2.1000304944,1.5855371739,1.7632538009,1.6293347402,1.7021013106,1.8806910311,1.8956012422,1.7547230122,1.6207305535,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-01-05",11122.65,"-",10938.67,11215.1,"-","-",203044.8,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",23.591034028,15.555871849,17.18865901,15.789864475,16.457900977,18.21961669,18.346657901,16.993090272,15.694499805,2.4371965501,1.6070816209,1.7757653348,1.6312554668,1.7002705111,1.8822738709,1.8953985352,1.7555610719,1.6214033152,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-01-06",11253.26,"-",11098.45,11313.45,"-","-",176001.8,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",26.31936208,15.978071769,16.9874774,15.87358341,16.314148972,18.222864298,18.356870759,16.993436963,15.701251733,2.7190609104,1.6506992167,1.7549812045,1.6399044942,1.6854194499,1.8826093823,1.8964536285,1.7555968887,1.6221008588,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-01-07",11522.56,"-",11239.92,11528.14,"-","-",184799.3,"-","-","-","-","-","-","-","-",0.22127280572,"-","-","-","-","-","-","-","-",31.645132282,17.339778123,17.532913394,16.204100068,16.476647193,18.295812523,18.403620707,17.024090858,15.728679693,3.2692677706,1.791377494,1.8113303548,1.6740502657,1.702207188,1.8901456845,1.9012833792,1.7587637514,1.6249344492,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-01-10",11572.2,"-",11532.48,11638.28,"-","-",168026.3,"-","-","-","-","-","-","-","-",1.8902910937,"-","-","-","-","-","-","-","-",29.975372213,17.908702928,17.445275745,16.237597719,16.448428416,18.172778508,18.400878782,16.998581242,15.735229599,3.0967643748,1.8501532803,1.802276484,1.6775109177,1.699291898,1.8774350049,1.9010001101,1.7561283456,1.6256111219,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-01-11",11511.08,"-",11502.7,11663.1,"-","-",177261.8,"-","-","-","-","-","-","-","-",4.6658780333,"-","-","-","-","-","-","-","-",15.25427217,17.630795659,17.491953297,16.193277204,16.456413349,18.160026276,18.392052816,16.999133341,15.73737594,1.5759232709,1.8214425999,1.8070987553,1.6729321525,1.7001168237,1.8761175681,1.900088297,1.7561853831,1.6258328611,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-01-12",11551.1,"-",11505.18,11612.53,"-","-",193910.6,"-","-","-","-","-","-","-","-",3.8520496464,"-","-","-","-","-","-","-","-",15.515286827,17.240990135,16.880987265,16.199357742,16.381954408,18.152329325,18.380572784,16.999429062,15.737608252,1.6028887705,1.7811716785,1.7439796779,1.6735603346,1.6924244491,1.8753223938,1.8989022916,1.7562159341,1.6258568612,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-01-13",11582.43,"-",11524.11,11656.58,"-","-",173521.6,"-","-","-","-","-","-","-","-",2.9251079242,"-","-","-","-","-","-","-","-",15.369332455,17.182990653,16.428618724,16.19867293,16.322664396,18.138391246,18.380908128,16.991267142,15.728829418,1.5878101822,1.7751797353,1.697245353,1.6734895865,1.6862991807,1.8738824468,1.8989369361,1.7553727239,1.6249499174,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-01-14",11722.98,"-",11612.53,11750.28,"-","-",231954.1,"-","-","-","-","-","-","-","-",1.7393704176,"-","-","-","-","-","-","-","-",8.7797792662,17.447606734,16.537383876,16.277002812,16.162657346,18.15100702,18.387953278,16.992150425,15.730586663,0.90704153589,1.8025172991,1.7084819123,1.6815818693,1.6697688061,1.8751857862,1.8996647725,1.755463976,1.6251314589,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-01-17","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-01-18",11560.72,"-",11546.45,11720.12,"-","-",199246.6,"-","-","-","-","-","-","-","-",0.43123668675,"-","-","-","-","-","-","-","-",14.918054512,19.075286756,15.944949844,16.454240729,16.065398883,18.169153661,18.418402376,17.017392833,15.754904278,1.5411885273,1.9706733931,1.6472773811,1.6998923697,1.6597210061,1.8770605209,1.9028104777,1.7580717766,1.6276437188,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-01-19",11489.36,"-",11456.01,11574.68,"-","-",192940.8,"-","-","-","-","-","-","-","-",-0.53449455027,"-","-","-","-","-","-","-","-",15.423923419,18.790897648,15.973303024,16.476078989,16.080658674,18.157936326,18.410577003,17.012269678,15.747678302,1.5934499905,1.941293072,1.6502065564,1.7021484867,1.6612974995,1.8759016547,1.9020020361,1.7575425019,1.626897201,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-01-20",11351.3,"-",11274.98,11558.7,"-","-",190946.8,"-","-","-","-","-","-","-","-",-1.9955225286,"-","-","-","-","-","-","-","-",16.312319801,18.941194919,15.860131908,16.385235871,16.129188468,18.151261338,18.425232221,17.015968159,15.757145269,1.6852304776,1.9568203266,1.6385148157,1.6927634579,1.6663111266,1.8752120598,1.903516071,1.757924593,1.6278752361,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-01-21",11251.71,"-",11232.48,11387.6,"-","-",205292.2,"-","-","-","-","-","-","-","-",-4.0200529218,"-","-","-","-","-","-","-","-",4.6831238528,19.157261564,15.851316333,16.434172833,16.13522442,18.147833134,18.431013679,17.014306163,15.756830224,0.48381488001,1.9791422341,1.637604076,1.6978191496,1.6669347025,1.8748578911,1.904113355,1.7577528918,1.6278426887,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-01-24",11008.17,"-",10917.27,11366.5,"-","-",202670.6,"-","-","-","-","-","-","-","-",-6.0975110424,"-","-","-","-","-","-","-","-",8.3874142513,19.908359124,16.196054716,16.758674073,16.208769567,18.220973358,18.470635888,17.057084824,15.794790132,0.86650619269,2.0567383404,1.6732190981,1.7313434666,1.674532673,1.8824140288,1.9082067369,1.7621723676,1.6317643378,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-01-25",11029.89,"-",10883.45,11079.52,"-","-",209213.9,"-","-","-","-","-","-","-","-",-4.591669031,"-","-","-","-","-","-","-","-",12.232785144,19.468068391,16.004920874,16.695078996,16.188127457,18.203120139,18.45855595,17.05475886,15.794744349,1.2637725721,2.0112517774,1.6534730055,1.7247734408,1.6724001307,1.8805696076,1.906958755,1.7619320716,1.631759608,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-01-26",11032.99,"-",11002.58,11131.03,"-","-",188677.3,"-","-","-","-","-","-","-","-",-3.9721098477,"-","-","-","-","-","-","-","-",13.673084309,19.029776014,15.964843664,16.6829349,16.140564421,18.203064276,18.446378018,17.047841445,15.794684761,1.4125702955,1.9659716651,1.6493326174,1.7235188307,1.6674863796,1.8805638363,1.9057006494,1.7612174315,1.6317534519,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-01-27",11028.02,"-",10915.4,11164.14,"-","-",193586.3,"-","-","-","-","-","-","-","-",-2.8479557408,"-","-","-","-","-","-","-","-",13.945806758,19.032541704,15.888559121,16.617530108,16.07973609,18.181900728,18.44317316,17.039512384,15.793735353,1.4407453306,1.9662573893,1.6414516393,1.7167618427,1.6612021872,1.878377424,1.9053695545,1.7603569537,1.6316553684,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-01-28",10738.87,"-",10735.77,11024.92,"-","-",183056.7,"-","-","-","-","-","-","-","-",-4.5578849792,"-","-","-","-","-","-","-","-",19.257530938,20.439475349,16.22033018,17.019355256,16.28247403,18.261027342,18.508361622,17.084326705,15.833791139,1.9895010922,2.1116081113,1.6757270033,1.7582745151,1.6821471024,1.8865520174,1.9121041934,1.7649867342,1.6357935431,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-01-31",10940.53,"-",10701.64,10956.67,"-","-",191740.9,"-","-","-","-","-","-","-","-",-0.61445272013,-4.8411254297,"-","-","-","-","-","-","-",22.871607856,22.598264345,16.520190512,17.036562515,16.364652345,18.306775804,18.536631435,17.108986046,15.856336452,2.3628724242,2.3346332269,1.7067056609,1.7600522019,1.6906369679,1.8912783043,1.915024756,1.7675342978,1.638122706,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-02-01",11041.05,"-",10907.96,11073.32,"-","-",183037.4,"-","-","-","-","-","-","-","-",0.10117961283,-3.9668195166,"-","-","-","-","-","-","-",23.804348334,22.397469044,16.53265424,17.015636083,16.385273538,18.298421892,18.530846125,17.114053267,15.860678834,2.4592341128,2.3138890063,1.7079932923,1.7578902861,1.6927673493,1.8904152592,1.9144270739,1.768057794,1.6385713187,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-02-02",11003.2,"-",10987.07,11118.93,"-","-",164058.8,"-","-","-","-","-","-","-","-",-0.270008402,-4.2960323977,"-","-","-","-","-","-","-",23.923271078,21.888930977,16.494940867,17.02296898,16.369153616,18.216984077,18.520137315,17.112239712,15.860178391,2.4715200559,2.2613517914,1.7040971127,1.7586478499,1.6911019955,1.882001895,1.9133207437,1.7678704351,1.6385196178,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-02-03",11013.44,"-",10842.26,11079.52,"-","-",178515,"-","-","-","-","-","-","-","-",-0.13220868295,-3.0294492368,"-","-","-","-","-","-","-",23.938638656,21.613198012,16.490599206,17.019171339,16.342927606,18.212356162,18.519876053,17.103768118,15.847697704,2.4731076847,2.2328657391,1.7036485746,1.7582555145,1.6883925788,1.8815237838,1.9132937526,1.7669952323,1.6372302345,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-02-04",10963.8,"-",10943.02,11089.45,"-","-",166568.6,"-","-","-","-","-","-","-","-",2.0945406732,-0.310331126,"-","-","-","-","-","-","-",13.877334231,18.945052185,16.515706137,17.03228146,16.334719302,18.213343732,18.521323782,17.097334487,15.843240049,1.433671414,1.9572188219,1.7062423788,1.7596099249,1.6875445766,1.8816258099,1.9134433179,1.766330572,1.6367697128,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-02-07",10905.79,"-",10846.22,10970.94,"-","-",145604.4,"-","-","-","-","-","-","-","-",-0.31753489084,-5.3527167574,"-","-","-","-","-","-","-",8.5017786103,16.563406966,16.516775983,17.013768342,16.345469672,18.226245727,18.531623516,17.107009901,15.851709717,0.8783212077,1.7111703653,1.7063529049,1.7576973293,1.6886552004,1.8829587187,1.9145073865,1.7673301417,1.6376447166,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-02-08",10957.6,"-",10904.26,11023.06,"-","-",168758.7,"-","-","-","-","-","-","-","-",-0.75581579649,-4.9030770941,"-","-","-","-","-","-","-",6.0286250547,16.358891256,16.538795471,16.95912321,16.349136324,18.210507892,18.520836653,17.103651568,15.852544596,0.62281899842,1.6900417881,1.7086277446,1.7520519249,1.6890340032,1.8813328385,1.9133929925,1.7669831914,1.6377309682,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-02-09",10699.16,"-",10698.85,10948.82,"-","-",168418.1,"-","-","-","-","-","-","-","-",-2.7631961611,-7.1459814486,"-","-","-","-","-","-","-",15.464973354,17.458858649,17.103323717,17.282535968,16.432963252,18.290208565,18.56152253,17.146730451,15.889965727,1.5976908711,1.8036797377,1.766949321,1.7854637905,1.6976941875,1.889566738,1.9175962622,1.7714336832,1.6415969561,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-02-10",10643.63,"-",10606.4,10738.25,"-","-",156298.7,"-","-","-","-","-","-","-","-",-3.3578064619,-8.0241440694,"-","-","-","-","-","-","-",14.640550869,17.265958125,17.132023819,17.284177099,16.438015106,18.269914067,18.561561426,17.140771794,15.892212413,1.5125195457,1.7837511287,1.7699143369,1.7856333362,1.6982160959,1.8874701075,1.9176002805,1.7708180927,1.6418290619,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-02-11",10425.21,"-",10356.96,10638.64,"-","-",193309.3,"-","-","-","-","-","-","-","-",-4.9124391178,-9.4332590861,"-","-","-","-","-","-","-",16.77217806,18.13574606,17.61515278,17.432187356,16.454764396,18.329961593,18.597371241,17.165003983,15.914521859,1.7327385674,1.8736091719,1.8198265296,1.8009243187,1.6999464699,1.8936736348,1.9212998029,1.7733215271,1.6441338572,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-02-14",10519.84,"-",10430.8,10549,"-","-",167131.8,"-","-","-","-","-","-","-","-",-3.538945826,-10.263090101,"-","-","-","-","-","-","-",20.791138518,18.271564471,17.39684177,17.379373613,16.446840343,18.353014693,18.601100441,17.178509311,15.924523098,2.1479385349,1.8876406112,1.797272756,1.7954681156,1.6991278337,1.8960552572,1.9216850676,1.7747167665,1.6451670881,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-02-15",10718.09,"-",10494.48,10763.07,"-","-",183197.9,"-","-","-","-","-","-","-","-",-2.1857888588,-8.5719671961,"-","-","-","-","-","-","-",26.089280773,19.615395145,17.806614565,17.516343614,16.514865232,18.380383126,18.618543067,17.200028976,15.942432997,2.695291144,2.026472147,1.839606502,1.8096185261,1.7061555047,1.898882698,1.9234870704,1.7769399693,1.6470173649,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-02-16",10561.41,"-",10561.41,10741.67,"-","-",163236.2,"-","-","-","-","-","-","-","-",-1.2874842511,-9.9084874324,"-","-","-","-","-","-","-",23.206147797,19.472640058,17.744311608,17.606305231,16.583229542,18.393352993,18.627015048,17.210714236,15.957354196,2.3974338422,2.0117240776,1.8331699654,1.8189124868,1.7132182413,1.9002226188,1.9243623132,1.7780438666,1.6485588783,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-02-17",10514.57,"-",10454.61,10671.86,"-","-",195807.7,"-","-","-","-","-","-","-","-",-1.2125562426,-10.308044541,"-","-","-","-","-","-","-",23.166645703,19.044752244,17.743691238,17.590655786,16.551175111,18.395557585,18.616997903,17.204106106,15.953619336,2.3933528694,1.9675188638,1.8331058748,1.8172957381,1.7099066888,1.9004503758,1.9233274391,1.7773611788,1.6481730289,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-02-18",10219.52,"-",10199.98,10517.75,"-","-",208666.5,"-","-","-","-","-","-","-","-",-1.9730058195,-11.601353548,"-","-","-","-","-","-","-",26.417200887,20.31119196,18.322558876,17.947892956,16.760027742,18.500980559,18.680018109,17.255385886,15.999377999,2.7291686659,2.0983551171,1.892908858,1.8542020134,1.7314833146,1.9113416537,1.9298380747,1.7826589077,1.6529003696,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-02-21","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-02-22",10304.84,"-",10103.8,10336.79,"-","-",194200.9,"-","-","-","-","-","-","-","-",-3.855630994,-8.41534309,"-","-","-","-","-","-","-",21.220756098,21.529478254,18.477839598,17.966517061,16.657875081,18.513514982,18.688438713,17.245352849,16.008917955,2.1923224514,2.2242166267,1.9089509544,1.856126075,1.7209298935,1.9126365885,1.9307080098,1.7816223918,1.6538859452,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-02-23",10225.73,"-",10164.92,10338.35,"-","-",185230.6,"-","-","-","-","-","-","-","-",-3.178363495,-9.1184362198,"-","-","-","-","-","-","-",20.736338197,21.067993428,18.465741891,17.802980108,16.676651225,18.522330614,18.682178866,17.249606127,16.010504768,2.1422770979,2.1765404958,1.9077011366,1.8392310252,1.7228696624,1.9135473341,1.9300613032,1.7820617991,1.6540498792,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-02-24",10092.63,"-",9942.78,10248.06,"-","-",237413.9,"-","-","-","-","-","-","-","-",-4.0129078032,-8.3169137105,"-","-","-","-","-","-","-",20.657159198,20.435568127,18.61228401,17.886116419,16.658121976,18.54307216,18.688830244,17.254561354,16.022275523,2.1340970926,2.111204455,1.9228404454,1.8478198615,1.7209554003,1.9156901491,1.930748459,1.782573725,1.6552659194,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-02-25",9862.12,"-",9836.06,10132.42,"-","-",195095.7,"-","-","-","-","-","-","-","-",-3.4972288326,-10.587322267,"-","-","-","-","-","-","-",17.9287451,21.255465948,18.950726073,18.138579794,16.813035748,18.602042269,18.736172954,17.28577006,16.050623233,1.8522238429,2.1959083361,1.9578049929,1.8739019258,1.736959587,1.9217823681,1.9356394481,1.7857979055,1.6581945294,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-02-28",10038.65,"-",9842.57,10156.54,"-","-",213193.4,"-","-","-","-","-","-","-","-",-1.7698482902,-6.5204253334,"-","-","-","-","-","-","-",23.334483098,22.195273984,19.344424619,18.301959785,16.891272361,18.655009502,18.769715213,17.307628071,16.071081272,2.4106921992,2.2930001762,1.9984781035,1.8907807599,1.745042234,1.9272544284,1.9391047085,1.7880560629,1.6603080554,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-02-29",10128.31,"-",10029.96,10204.94,"-","-",191291.2,"-","-","-","-","-","-","-","-",-1.7130785146,-7.423954781,"-","-","-","-","-","-","-",23.485522312,21.202133672,19.572415069,18.268219599,16.879529611,18.646278518,18.763498565,17.311165268,16.068841732,2.4262961041,2.1903985632,2.0220318629,1.8872950516,1.7438290872,1.9263524279,1.9384624648,1.7884214917,1.6600766879,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-03-01",10137.93,"-",10084.56,10186.33,"-","-",216667.6,"-","-","-","-","-","-","-","-",-0.85861840671,-8.179656826,"-","-","-","-","-","-","-",23.320919954,20.755108572,19.420844214,18.208066224,16.878900042,18.627883737,18.751113123,17.305807005,16.067389946,2.409290987,2.1442162708,2.006373034,1.881080589,1.7437640462,1.9244520577,1.9371829212,1.7878679281,1.6599267034,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-03-02",10164.92,"-",10103.49,10212.39,"-","-",206217.9,"-","-","-","-","-","-","-","-",0.71626523513,-7.6185109786,"-","-","-","-","-","-","-",21.512624533,20.889135681,19.411248932,18.176708545,16.877187413,18.628559766,18.739123367,17.297526714,16.066342118,2.2224754639,2.1580626502,2.0053817427,1.8778410181,1.743587114,1.9245218985,1.935944256,1.7870124888,1.659818452,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-03-03",10367.2,"-",10171.12,10443.52,"-","-",210284.3,"-","-","-","-","-","-","-","-",5.1214140571,-5.8677397798,"-","-","-","-","-","-","-",12.240457712,22.413453347,19.294195747,18.134345924,16.985725614,18.677458147,18.769578744,17.31560353,16.088810953,1.2645652273,2.3155403492,1.9932889443,1.8734645235,1.754800227,1.9295736044,1.9390906099,1.7888800099,1.6621397139,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-03-06",10170.5,"-",10121.48,10383.95,"-","-",172528.2,"-","-","-","-","-","-","-","-",1.3134236176,-7.2356299823,"-","-","-","-","-","-","-",20.173261052,23.091178674,19.599918221,18.249414105,16.776819901,18.71492611,18.804136544,17.348069001,16.112947439,2.0841054352,2.3855563489,2.0248732215,1.8853522505,1.7332181174,1.9334444305,1.9426607862,1.7922340271,1.6646332612,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-03-07",9796.03,"-",9752.68,10229.14,"-","-",278075.5,"-","-","-","-","-","-","-","-",-3.2807052707,-10.175879051,"-","-","-","-","-","-","-",31.036401272,25.793179658,20.761832082,18.943589067,17.144014059,18.880079403,18.922460104,17.448553297,16.194660719,3.2063795939,2.6647008522,2.1449108786,1.9570676667,1.771153052,1.9505064649,1.9548848274,1.8026150888,1.6730750839,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-03-08",9856.53,"-",9731.81,9918.89,"-","-",223355,"-","-","-","-","-","-","-","-",-2.775714569,-10.048459516,"-","-","-","-","-","-","-",31.832136929,25.867198355,20.822407748,18.969041372,17.154435021,18.86590741,18.912773727,17.381949931,16.195740853,3.2885872748,2.6723477451,2.1511689682,1.9596971516,1.7722296446,1.9490423522,1.953884125,1.7957342758,1.6731866728,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-03-09",10010.73,"-",9738.95,10010.73,"-","-",187236.4,"-","-","-","-","-","-","-","-",-1.5168835564,-6.4344303664,"-","-","-","-","-","-","-",34.451193757,25.904634355,21.056552755,19.099234749,17.219946421,18.896653006,18.920366722,17.38947726,16.209347437,3.5591627934,2.6762152692,2.1753585566,1.9731474671,1.7789976463,1.9522186887,1.9546685595,1.7965119264,1.6745923729,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-03-10",9928.82,"-",9907.26,10091.39,"-","-",197256,"-","-","-","-","-","-","-","-",-4.2285284359,-6.7158478828,"-","-","-","-","-","-","-",29.35783827,25.954440554,21.003020587,19.120396224,17.22150623,18.896737056,18.917009811,17.386473103,16.204918013,3.0329667645,2.6813607619,2.1698281328,1.9753336652,1.7791587906,1.9522273719,1.954321756,1.796201566,1.6741347678,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-03-13",9947.13,"-",9735.54,9998.55,"-","-",186017.8,"-","-","-","-","-","-","-","-",-2.1962538715,-4.5858069046,"-","-","-","-","-","-","-",28.555095105,25.23187864,21.015239209,19.123477284,17.208724214,18.925930781,18.889859959,17.375496914,16.204302978,2.950035136,2.6067126816,2.1710904421,1.9756519704,1.7778382769,1.9552433841,1.951516897,1.7950676128,1.6740712284,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-03-14",9811.24,"-",9811.24,10043.3,"-","-",186002.6,"-","-","-","-","-","-","-","-",0.15526698062,-6.7358438912,"-","-","-","-","-","-","-",16.485152324,25.175780067,21.147638677,19.156943784,17.229108764,18.933055057,18.902458165,17.389722163,16.215514885,1.7030858555,2.6009171218,2.1847686695,1.9791094043,1.7799442106,1.9559793951,1.9528184213,1.7965372273,1.6752295338,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-03-15",10131.41,"-",9776.49,10180.2,"-","-",204796.4,"-","-","-","-","-","-","-","-",2.7888110724,-5.4737364587,"-","-","-","-","-","-","-",26.626699554,27.087011847,22.203083817,19.680365846,17.512211985,19.050935294,18.980441969,17.46304441,16.27718649,2.7508120337,2.7983670299,2.2938070123,2.0331842889,1.8091916863,1.9681576365,1.9608749507,1.8041121699,1.6816008451,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-03-16",10630.6,"-",10138.34,10632.46,"-","-",253731,"-","-","-","-","-","-","-","-",6.1920559239,0.65512085985,"-","-","-","-","-","-","-",38.774912534,32.091348969,24.414150026,20.871924711,18.178119938,19.338160412,19.174356967,17.622380642,16.417738436,4.0058474311,3.3153665457,2.5222329019,2.15628458,1.8779868295,1.9978309465,1.9809083652,1.8205732421,1.6961213073,"-","-","-","-","-","-","-","-","-"
"DJIA<UsaNa>","2000-03-17",10595.23,"-",10567.31,10763.38,"-","-",247682.4,"-","-","-","-","-","-","-","-",6.7118751273,0.76712599766,"-","-","-","-","-","-","-",37.58142941,32.072036752,24.416239969,20.858750558,18.173591648,19.338759412,19.175275861,17.614809121,16.418774493,3.8825483443,3.3133713949,2.5224488145,2.1549235544,1.8775190106,1.9978928293,1.9810032964,1.8197910261,1.6962283426,"-","-","-","-","-","-","-","-","-"
