"Ativo","Data","Fechamento|ajust p/ prov|Em moeda orig","Abertura|ajust p/ prov|Em moeda orig","Mínimo|ajust p/ prov|Em moeda orig","Máximo|ajust p/ prov|Em moeda orig","Médio|ajust p/ prov|Em moeda orig","Q Negs","Q Títs|ajust p/ prov|em milhares","Volume$|Em moeda orig|em milhares","Media|nulos = 0|do volume$|em 1 mês|Em moeda orig|em milhares","Media|nulos = 0|do volume$|em 3 meses|Em moeda orig|em milhares","Media|nulos = 0|do volume$|em 6 meses|Em moeda orig|em milhares","Media|nulos = 0|do volume$|em 1 ano|Em moeda orig|em milhares","P/L|Em moeda orig|de 12 meses|consolid:sim*","P/VPA|Em moeda orig|consolid:sim*","EV/EBIT emp|Em moeda orig|de 12 meses|consolid:sim*","Retorno|do fechamento|em 1 semana|Em moeda orig|ajust p/ prov","Retorno|do fechamento|em 1 mês|Em moeda orig|ajust p/ prov","Retorno|do fechamento|em 3 meses|Em moeda orig|ajust p/ prov","Retorno|do fechamento|em 6 meses|Em moeda orig|ajust p/ prov","Retorno|do fechamento|em 1 ano|Em moeda orig|ajust p/ prov","Retorno|do fechamento|em 2 anos|Em moeda orig|ajust p/ prov","Retorno|do fechamento|em 3 anos|Em moeda orig|ajust p/ prov","Retorno|do fechamento|em 4 anos|Em moeda orig|ajust p/ prov","Retorno|do fechamento|em 5 anos|Em moeda orig|ajust p/ prov","Risco|base anual|1 sem|Em moeda orig","Risco|base anual|1 meses|Em moeda orig","Risco|base anual|3 meses|Em moeda orig","Risco|base anual|6 meses|Em moeda orig","Risco|base anual|1 anos|Em moeda orig","Risco|base anual|2 anos|Em moeda orig","Risco|base anual|3 anos|Em moeda orig","Risco|base anual|4 anos|Em moeda orig","Risco|base anual|5 anos|Em moeda orig","VAR %|base diária|confiança: 95%|1 sem|Em moeda orig","VAR %|base diária|confiança: 95%|1 meses|Em moeda orig","VAR %|base diária|confiança: 95%|3 meses|Em moeda orig","VAR %|base diária|confiança: 95%|6 meses|Em moeda orig","VAR %|base diária|confiança: 95%|1 anos|Em moeda orig","VAR %|base diária|confiança: 95%|2 anos|Em moeda orig","VAR %|base diária|confiança: 95%|3 anos|Em moeda orig","VAR %|base diária|confiança: 95%|4 anos|Em moeda orig","VAR %|base diária|confiança: 95%|5 anos|Em moeda orig","RentAt| de 12 meses| consolid:sim*","RenPat(fim)| de 12 meses| consolid:sim*","ROIC (IC fim) %| de 12 meses| consolid:sim*","LiqGer| consolid:sim*","AlaFin| de 12 meses| consolid:sim*","AlaOpe| de 12 meses| consolid:sim*","GiroAt| de 12 meses| consolid:sim*","Data do Bal| consolid:sim*","DtDvlg(DesApr)| consolid:sim*"
"NASDAQ<UsaNa>","1999-12-31",4069.31,"-",4032.33,4082.37,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",11.18614628,18.563991121,21.919463045,23.964341424,27.292539623,26.968710309,24.460720424,22.529218603,21.012547442,1.1556440083,1.9178512931,2.2645060682,2.4757630451,2.8196001639,2.7861452638,2.5270441033,2.3275000914,2.1708123549,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-01-03",4131.15,"-",3989.71,4192.19,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",12.342345064,17.682497554,21.902739113,24.071985511,27.267408903,26.982355693,24.450795892,22.540002776,21.014023364,1.2750912391,1.8267839377,2.262778314,2.4868837869,2.8170039019,2.7875549724,2.5260187969,2.3286142074,2.1709648329,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-01-04",3901.69,"-",3898.23,4073.25,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",42.806035454,27.578052784,24.878889494,25.351257011,27.873026529,27.26034681,24.656081879,22.702859819,21.167406055,4.4223039061,2.8490966112,2.5702452708,2.6190456956,2.8795704341,2.8162743151,2.5472269517,2.3454390156,2.186810843,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-01-05",3877.54,"-",3734.87,3924.21,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",39.565595212,27.199529977,24.970494306,25.284425263,27.833080078,27.263035924,24.643861818,22.705790978,21.16999252,4.0875330872,2.8099913105,2.5797089905,2.6121412884,2.8754435547,2.8165521283,2.5459644937,2.3457418345,2.1870780515,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-01-06",3727.13,"-",3715.62,3868.76,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",43.351287668,30.71034868,26.23732514,25.933410661,27.984995907,27.403668668,24.752704079,22.783056907,21.245129046,4.47863407,3.1726950063,2.7105856504,2.6791881576,2.8911380229,2.8310809376,2.5572090191,2.3537241999,2.1948404277,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-01-07",3882.62,"-",3711.09,3882.67,"-","-","-","-","-","-","-","-","-","-","-",-4.5877556637,"-","-","-","-","-","-","-","-",55.98607011,33.249129126,27.242398427,26.501019335,28.262832544,27.530934323,24.857635298,22.860535297,21.312979018,5.7839370992,3.4349771487,2.8144200624,2.737827974,2.9198414062,2.8442287894,2.5680494937,2.3617285148,2.2018500279,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-01-10",4049.67,"-",3958.83,4072.36,"-","-","-","-","-","-","-","-","-","-","-",-1.9723321592,"-","-","-","-","-","-","-","-",64.168687491,37.349161672,28.247281264,27.163496159,28.548713486,27.591926574,25.000850783,22.908587644,21.4012193,6.629285668,3.8585526971,2.9182347991,2.8062686463,2.9493758491,2.8505299164,2.5828451269,2.3666928167,2.210966157,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-01-11",3921.19,"-",3904.82,4066.66,"-","-","-","-","-","-","-","-","-","-","-",0.49978342722,"-","-","-","-","-","-","-","-",55.575218969,38.604735757,29.161778652,27.487846411,28.710590558,27.667885757,25.058099647,22.947609643,21.452059544,5.741491949,3.988266419,3.0127117887,2.8397773646,2.9660994163,2.8583772816,2.5887595236,2.3707241907,2.2162184774,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-01-12",3850.02,"-",3834.53,3950.98,"-","-","-","-","-","-","-","-","-","-","-",-0.70972833291,"-","-","-","-","-","-","-","-",56.92352757,38.42852763,29.254478881,27.637406927,28.636885002,27.704524519,25.06728585,22.967469448,21.469799366,5.8807861006,3.9700623064,3.0222886762,2.8552285048,2.958484874,2.8621624427,2.5897085528,2.3727759129,2.2180511835,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-01-13",3957.21,"-",3858.22,3957.47,"-","-","-","-","-","-","-","-","-","-","-",6.173114434,"-","-","-","-","-","-","-","-",49.777243636,39.231122618,28.995931591,27.840648704,28.748121444,27.72647493,25.112723633,22.99390287,21.500573935,5.1425014401,4.0529786268,2.9955780809,2.8762254717,2.9699767429,2.864430146,2.5944027434,2.3755067574,2.2212305131,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-01-14",4064.27,"-",4045.72,4091.95,"-","-","-","-","-","-","-","-","-","-","-",4.6785418093,"-","-","-","-","-","-","-","-",46.186637908,38.734301233,29.292109878,27.998365425,28.786890499,27.782110198,25.149007024,23.017968913,21.522554563,4.7715549236,4.0016518658,3.0261763454,2.8925192316,2.9739819852,2.8701778416,2.5981511909,2.3779930273,2.2235013381,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-01-17","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-01-18",4130.81,"-",4053.21,4148,"-","-","-","-","-","-","-","-","-","-","-",5.3458261395,"-","-","-","-","-","-","-","-",29.689793775,40.033734208,28.493926153,28.150921565,28.675591568,27.821153389,25.186131047,23.035327439,21.547320995,3.0672611838,4.1358966624,2.9437157538,2.9082798507,2.9624836604,2.874211405,2.6019864845,2.3797863416,2.2260599654,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-01-19",4151.29,"-",4084.73,4164.65,"-","-","-","-","-","-","-","-","-","-","-",7.825154155,"-","-","-","-","-","-","-","-",14.788015534,39.068965909,28.458499467,28.073113863,28.583292009,27.794333791,25.170231309,23.030949969,21.54601021,1.5277541629,4.0362261703,2.9400558126,2.9002415144,2.9529481663,2.8714406645,2.600343878,2.3793341039,2.2259245478,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-01-20",4189.51,"-",4143.61,4227.35,"-","-","-","-","-","-","-","-","-","-","-",5.8702975075,"-","-","-","-","-","-","-","-",13.28503375,39.079888045,27.808863429,27.574774752,28.591444197,27.777706131,25.167852076,23.022761801,21.544271302,1.37248068,4.0373545393,2.8729417257,2.8487579568,2.9537903712,2.8697228562,2.6000980787,2.3784881819,2.2257449008,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-01-21",4235.4,"-",4168.3,4238,"-","-","-","-","-","-","-","-","-","-","-",4.2105962448,"-","-","-","-","-","-","-","-",6.4973161055,37.829131973,27.819805983,27.575426113,28.428407736,27.783679411,25.16971301,23.016200844,21.539926219,0.67123960646,3.9081385677,2.874072204,2.848825249,2.9369470273,2.8703399574,2.6002903324,2.3778103675,2.2252960089,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-01-24",4096.08,"-",4095.31,4303.15,"-","-","-","-","-","-","-","-","-","-","-",0.7826743793,"-","-","-","-","-","-","-","-",28.081414468,40.74251548,28.909193569,27.802439371,28.642070727,27.912722717,25.264330279,23.088004257,21.601410779,2.9010990523,4.2091210606,2.9866171507,2.8722780544,2.9590206126,2.8836714588,2.6100652698,2.3852283989,2.2316479966,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-01-25",4167.41,"-",4028.51,4167.63,"-","-","-","-","-","-","-","-","-","-","-",0.88602477463,"-","-","-","-","-","-","-","-",28.361912803,40.104901102,28.966099115,27.762182384,28.661701736,27.906138749,25.264129189,23.097677019,21.612340743,2.9300774165,4.1432489348,2.9924960792,2.8681190934,2.9610486979,2.8829912671,2.6100444951,2.3862276947,2.2327771743,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-01-26",4069.91,"-",4069.91,4174.72,"-","-","-","-","-","-","-","-","-","-","-",-1.9603544922,"-","-","-","-","-","-","-","-",32.279066325,40.11759642,29.524666181,27.684339207,28.669921507,27.952758555,25.288557585,23.13047797,21.639181354,3.33475968,4.1445604917,3.0502018043,2.8600770923,2.9618978848,2.8878075728,2.6125681998,2.3896163705,2.2355500856,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-01-27",4039.56,"-",3973.59,4140.09,"-","-","-","-","-","-","-","-","-","-","-",-3.5791775172,"-","-","-","-","-","-","-","-",30.600314571,40.225723296,29.590305808,27.591831378,28.656776153,27.953357095,25.28779143,23.123309301,21.642813242,3.1613273507,4.1557311106,3.0569830532,2.8505200817,2.9605398345,2.8878694081,2.6124890481,2.3888757732,2.2359252971,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-01-28",3887.07,"-",3856.23,4048.31,"-","-","-","-","-","-","-","-","-","-","-",-8.224252727,"-","-","-","-","-","-","-","-",31.74341312,42.226213314,30.555501188,28.167320596,28.804598495,28.064131758,25.389221749,23.194499235,21.704816818,3.2794211924,4.362402313,3.1566976671,2.9099740393,2.9758114034,2.8993135706,2.6229678437,2.3962304259,2.2423309044,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-01-31",3940.35,"-",3748.03,3940.46,"-","-","-","-","-","-","-","-","-","-","-",-3.8019276966,-3.169087634,"-","-","-","-","-","-","-",33.586082936,43.996008394,30.131007437,28.046207499,28.812645742,28.102911413,25.42413399,23.220566656,21.714656373,3.4697879442,4.5452403547,3.1128430949,2.8974618102,2.9766427668,2.9033199079,2.6265746375,2.3989234587,2.2433474317,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-02-01",4051.98,"-",3911.84,4053.16,"-","-","-","-","-","-","-","-","-","-","-",-2.769825863,-0.42587072494,"-","-","-","-","-","-","-",38.080954482,44.082715652,30.479279953,28.154280472,28.932132545,28.136853478,25.454359501,23.256291942,21.747606792,3.934154424,4.5541981067,3.1488232293,2.9086268603,2.988986983,2.9068264725,2.6296972437,2.4026142483,2.246751549,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-02-02",4073.96,"-",4051.44,4125.75,"-","-","-","-","-","-","-","-","-","-","-",0.099510800101,0.1142699868,"-","-","-","-","-","-","-",35.492824208,43.104019154,30.479205816,28.125956279,28.86016647,28.106741889,25.438519742,23.257089682,21.746899097,3.6667739366,4.4530886884,3.1488155701,2.9057006797,2.9815521469,2.9037156356,2.6280608336,2.402696663,2.2466784368,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-02-03",4210.98,"-",4085.53,4211.06,"-","-","-","-","-","-","-","-","-","-","-",4.2435314737,1.9323917069,"-","-","-","-","-","-","-",40.161657057,44.243863785,30.931453737,28.331409021,29.01310605,28.195204593,25.504409791,23.301101413,21.790238065,4.1491124089,4.5708463669,3.1955374337,2.9269260619,2.9973523792,2.912854743,2.6348679537,2.4072435278,2.2511557982,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-02-04",4244.14,"-",4229.2,4294.84,"-","-","-","-","-","-","-","-","-","-","-",9.1860964685,8.7769658789,"-","-","-","-","-","-","-",17.818893179,39.648136936,30.926790851,28.158177752,28.798258304,28.179220379,25.506262719,23.291772007,21.783504998,1.8408750091,4.0960604966,3.1950557096,2.9090294894,2.9751563964,2.9112034093,2.6350593802,2.4062797041,2.2504602031,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-02-07",4321.77,"-",4244.15,4321.96,"-","-","-","-","-","-","-","-","-","-","-",9.6798507748,11.310661357,"-","-","-","-","-","-","-",17.524306122,36.402974678,30.97240059,28.281576166,28.788009532,28.22290928,25.528185731,23.32334602,21.802578206,1.810441135,3.760801845,3.199767665,2.9217778152,2.9740975928,2.9157169223,2.6373242529,2.4095416245,2.2524306617,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-02-08",4427.5,"-",4370.01,4428.48,"-","-","-","-","-","-","-","-","-","-","-",9.2675679543,14.033822521,"-","-","-","-","-","-","-",16.602571125,36.091414001,31.162611683,28.311115375,28.851415262,28.239414675,25.545190325,23.3495705,21.825786784,1.7152164259,3.7286144213,3.2194184279,2.9248295195,2.9806480572,2.9174220994,2.6390810024,2.4122508831,2.2548283466,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-02-09",4363.24,"-",4362.74,4460.76,"-","-","-","-","-","-","-","-","-","-","-",7.1007079108,12.378754552,"-","-","-","-","-","-","-",26.21866341,35.941784766,31.334840729,28.34907814,28.599878868,28.261965212,25.545413063,23.363258945,21.83743728,2.7086577017,3.7131561818,3.2372114606,2.9287514638,2.9546617595,2.919751802,2.6391040136,2.4136650403,2.2560319628,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-02-10",4485.63,"-",4357.69,4485.67,"-","-","-","-","-","-","-","-","-","-","-",6.5222347293,10.765321618,"-","-","-","-","-","-","-",24.273803598,34.465297847,31.642056596,28.449861386,28.709380704,28.314494841,25.569100939,23.389337879,21.868640196,2.5077336719,3.560619891,3.2689500206,2.93916341,2.9659744259,2.9251786531,2.6415512148,2.4163592625,2.259255545,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-02-11",4395.45,"-",4360.54,4489.79,"-","-","-","-","-","-","-","-","-","-","-",3.5651510083,12.094797752,"-","-","-","-","-","-","-",32.321776672,33.243389889,32.019076673,28.435697248,28.536059351,28.357240074,25.598720324,23.40262691,21.881199029,3.3391720983,3.4343842264,3.3079000739,2.9377001088,2.9480685468,2.9295946755,2.6446112021,2.4177321562,2.2605530016,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-02-14",4418.55,"-",4355.54,4435.96,"-","-","-","-","-","-","-","-","-","-","-",2.239360262,8.7169405575,"-","-","-","-","-","-","-",31.112208912,31.947684907,32.016022902,28.18841937,28.292047713,28.384460962,25.605675413,23.422239932,21.890183182,3.2142113032,3.3005245699,3.3075845879,2.9121537597,2.9228596339,2.9324068733,2.6453297343,2.4197583831,2.2614811571,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-02-15",4420.77,"-",4291.1,4440.62,"-","-","-","-","-","-","-","-","-","-","-",-0.15200451717,8.771562913,"-","-","-","-","-","-","-",26.840482694,31.205449998,32.009459962,28.082920497,28.237149146,28.35655263,25.588825877,23.422257931,21.8891389,2.7728980317,3.2238440667,3.3069065687,2.9012546406,2.917188047,2.9295236554,2.6435890039,2.4197602426,2.261373272,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-02-16",4427.65,"-",4413.66,4477.64,"-","-","-","-","-","-","-","-","-","-","-",1.4761965878,8.9408430051,"-","-","-","-","-","-","-",24.332208071,30.500573063,31.819773736,28.084708937,28.230712931,28.328539174,25.57191988,23.422162074,21.888267121,2.5137674548,3.1510230266,3.2873100298,2.9014394049,2.9165231197,2.9266295772,2.6418424405,2.4197503397,2.2612832084,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-02-17",4548.92,"-",4444.75,4553.14,"-","-","-","-","-","-","-","-","-","-","-",1.4109500784,11.924650675,"-","-","-","-","-","-","-",23.991170897,30.769338153,32.032705565,28.260907757,28.168890068,28.381495377,25.597934655,23.446222199,21.914802398,2.4785348058,3.1787892258,3.3093080786,2.9196425559,2.9101361819,2.9321004979,2.6445300344,2.4222359981,2.2640245755,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-02-18",4411.74,"-",4404.61,4564.45,"-","-","-","-","-","-","-","-","-","-","-",0.37061051771,6.8008453547,"-","-","-","-","-","-","-",29.148218766,32.537623019,32.581904204,28.640200155,28.359338752,28.47012634,25.663265043,23.487887905,21.951641879,3.0113109129,3.3614712469,3.3660459489,2.9588273633,2.9298114905,2.9412569883,2.6512793357,2.4265404942,2.2678304729,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-02-21","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-02-22",4382.12,"-",4291.01,4443.94,"-","-","-","-","-","-","-","-","-","-","-",-0.87428208226,3.4641356187,"-","-","-","-","-","-","-",32.643148705,33.983429371,32.914555972,28.671036981,28.329391351,28.50299332,25.678511853,23.489164555,21.962129627,3.372373136,3.5108379194,3.4004122993,2.9620131247,2.9267176159,2.9446524855,2.6528544881,2.4266723853,2.2689139652,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-02-23",4550.33,"-",4401.38,4567.97,"-","-","-","-","-","-","-","-","-","-","-",2.7707700474,7.4356613306,"-","-","-","-","-","-","-",43.250774884,35.331397135,33.37557226,28.896382895,28.527529539,28.606634099,25.748550324,23.56140614,22.023620678,4.4682500652,3.650096859,3.4480400254,2.9852936763,2.9471873294,2.9553596443,2.6600901828,2.4341356844,2.2752666234,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-02-24",4617.65,"-",4495.2,4620.03,"-","-","-","-","-","-","-","-","-","-","-",1.5109080836,12.733393879,"-","-","-","-","-","-","-",40.31878359,33.154389644,33.23338953,28.913629084,28.493871016,28.61282438,25.756964223,23.559087019,22.031492427,4.1653451965,3.4251895854,3.4333510864,2.987075385,2.9437100577,2.9559991641,2.6609594251,2.4338960954,2.2760798561,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-02-25",4590.5,"-",4576.19,4662.93,"-","-","-","-","-","-","-","-","-","-","-",4.051916024,10.152348821,"-","-","-","-","-","-","-",29.272831314,33.104802223,33.04010973,28.86893048,28.495384048,28.617984742,25.760731007,23.550324512,22.025230715,3.0241846714,3.4200666945,3.4133832944,2.9824575594,2.9438663694,2.9565322826,2.6613485727,2.4329908382,2.2754329568,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-02-28",4577.851,"-",4466.42,4626.72,"-","-","-","-","-","-","-","-","-","-","-",3.7652037518,17.771251869,"-","-","-","-","-","-","-",27.4342373,28.867759373,33.068607323,28.88703807,28.434072905,28.610484454,25.758572124,23.569724427,22.025626503,2.8342389919,2.982336572,3.4163273889,2.9843282597,2.9375322975,2.9557574256,2.6611255378,2.434995049,2.2754738458,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-02-29",4696.69,"-",4637.17,4698.46,"-","-","-","-","-","-","-","-","-","-","-",7.1784889506,19.194741584,"-","-","-","-","-","-","-",26.697604465,29.458029028,32.938304958,28.999732651,28.470434464,28.631906095,25.77927001,23.597661487,22.044006792,2.7581372406,3.0433175008,3.4028658139,2.9959707695,2.9412888207,2.9579705015,2.6632638423,2.4378812348,2.2773727188,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-03-01",4784.08,"-",4732.82,4796.9,"-","-","-","-","-","-","-","-","-","-","-",5.1369900644,18.067710107,"-","-","-","-","-","-","-",19.655303237,28.839255126,33.038248763,29.068311993,28.512694102,28.62727231,25.780405055,23.602259054,22.056552561,2.0305950635,2.97939179,3.4131910373,3.0030557211,2.9456546761,2.9574917839,2.6633811042,2.4383562107,2.2786688258,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-03-02",4754.511,"-",4705.45,4829.01,"-","-","-","-","-","-","-","-","-","-","-",2.9638669021,16.704901373,"-","-","-","-","-","-","-",21.573616201,29.271618909,32.773313564,29.069504588,28.465898378,28.626404376,25.767544854,23.593754721,22.059207003,2.2287765307,3.0240594174,3.3858205053,3.0031789284,2.9408201963,2.9574021174,2.6620525131,2.4374776256,2.2789430569,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-03-03",4914.79,"-",4813.82,4914.79,"-","-","-","-","-","-","-","-","-","-","-",7.0643720728,16.7136866,"-","-","-","-","-","-","-",25.00619303,29.280241126,33.140579714,28.932886725,28.628099103,28.712079438,25.832918807,23.636548808,22.10491529,2.5833970359,3.0249501812,3.4237628775,2.9890648975,2.9575772001,2.9662532329,2.6688063151,2.4418986952,2.2836651934,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-03-06",4904.85,"-",4887.88,4980.15,"-","-","-","-","-","-","-","-","-","-","-",7.1430677845,15.567582596,"-","-","-","-","-","-","-",24.763755431,29.481988703,33.173921145,28.832733856,28.629789623,28.653012549,25.854828597,23.653613842,22.105129704,2.5583507374,3.0457927817,3.4272073903,2.9787180757,2.9577518483,2.9601510154,2.6710698219,2.4436616888,2.2836873445,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-03-07",4847.84,"-",4829.88,5006.78,"-","-","-","-","-","-","-","-","-","-","-",3.2182238981,12.172558928,"-","-","-","-","-","-","-",27.022966454,29.907233359,33.324582781,28.907648277,28.610823325,28.641262112,25.865180832,23.662827668,22.108777458,2.7917504818,3.0897249302,3.4427722875,2.9864575061,2.9557924345,2.9589370744,2.6721393143,2.4446135718,2.284064195,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-03-08",4897.26,"-",4722.14,4923.14,"-","-","-","-","-","-","-","-","-","-","-",2.3657631144,10.610050818,"-","-","-","-","-","-","-",25.61440908,29.192273215,33.322093814,28.84544516,28.528873464,28.6185259,25.85255372,23.623841702,22.111392361,2.646232012,3.0158621908,3.4425151517,2.9800312841,2.9473261707,2.9565881897,2.6708348037,2.4405859204,2.2843343414,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-03-09",5046.86,"-",4857.57,5047.96,"-","-","-","-","-","-","-","-","-","-","-",6.1488762987,15.667714817,"-","-","-","-","-","-","-",28.158322567,29.514837577,33.696618909,29.037215809,28.655812616,28.658766919,25.888268271,23.65625424,22.149255231,2.9090444503,3.0491864084,3.4812074476,2.9998431654,2.9604402911,2.9607455011,2.6745244843,2.443934469,2.2882459655,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-03-10",5048.62,"-",5039.35,5132.52,"-","-","-","-","-","-","-","-","-","-","-",2.7230054589,12.550968314,"-","-","-","-","-","-","-",22.737137565,28.624373588,33.712101043,29.02358704,28.656152507,28.648068909,25.885779956,23.644641642,22.147725213,2.3489802594,2.9571923161,3.4828069113,2.9984351733,2.9604754055,2.9596402866,2.6742674157,2.4427347682,2.2880878989,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-03-13",4907.24,"-",4839.26,5027.73,"-","-","-","-","-","-","-","-","-","-","-",0.048727280227,11.643631482,"-","-","-","-","-","-","-",31.398495166,29.647425757,34.358112431,29.260850132,28.836504493,28.783079828,25.95962132,23.691225432,22.186924626,3.2437876188,3.0628841316,3.5495465347,3.022946892,2.9791076213,2.9735883037,2.6818959884,2.447547353,2.2921376015,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-03-14",4706.63,"-",4706.61,5013.49,"-","-","-","-","-","-","-","-","-","-","-",-2.9128436582,6.5197859027,"-","-","-","-","-","-","-",41.017254788,33.747190668,35.106447963,29.945467872,29.108789371,28.914754769,26.076423114,23.786060362,22.266043455,4.237504458,3.4864320306,3.626857295,3.0936749487,3.0072374507,2.9871916799,2.6939628156,2.457344777,2.3003113907,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-03-15",4582.62,"-",4553.92,4758.44,"-","-","-","-","-","-","-","-","-","-","-",-6.4248171427,3.6611269075,"-","-","-","-","-","-","-",40.50394115,35.280320176,35.595167967,30.078526957,29.196630136,28.955726046,26.109849256,23.824816348,22.300433932,4.1844738776,3.6448200836,3.6773471,3.1074213213,3.0163123056,2.9914244344,2.6974160799,2.4613486691,2.3038642808,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-03-16",4717.39,"-",4455.1,4717.76,"-","-","-","-","-","-","-","-","-","-","-",-6.5282175451,6.5438776779,"-","-","-","-","-","-","-",39.890573144,36.525609495,35.694254573,30.273910068,29.317366424,29.015426103,26.141041898,23.853666178,22.335248772,4.1211066514,3.7734712834,3.6875837659,3.1276064071,3.0287856065,2.9975920646,2.7006386008,2.4643291534,2.307461012,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-03-17",4798.13,"-",4702.03,4805.94,"-","-","-","-","-","-","-","-","-","-","-",-4.9615538503,5.4784432348,"-","-","-","-","-","-","-",43.952400434,35.843375392,35.768696737,30.219737988,29.34359208,29.030455138,26.14615834,23.854505099,22.345795048,4.5407352038,3.7029894808,3.6952744074,3.1220098738,3.0314949866,2.9991447185,2.7011671819,2.4644158227,2.3085505508,"-","-","-","-","-","-","-","-","-"
"NASDAQ<UsaNa>","2000-03-20",4610,"-",4610,4822.7,"-","-","-","-","-","-","-","-","-","-","-",-6.0571726674,4.4939184992,"-","-","-","-","-","-","-",46.783647128,37.013828901,36.796162814,30.833022398,29.612431404,29.226164425,26.259719469,23.950404009,22.419575776,4.8332321188,3.8239093715,3.801422225,3.1853684636,3.0592688549,3.0193635016,2.712899215,2.4743231668,2.3161728591,"-","-","-","-","-","-","-","-","-"
